DATA_MONTH,DATA_LEVEL,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,ORG_CODE,ORG_NAME,SPECIALTY_GROUP,SPECIALTY,STAFF_GROUP_1,GRADE,FTE,HEADCOUNT
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Specialty Doctor,Specialty Doctor,7.65,9
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Specialty Registrar,Specialty Registrar,156.9975,173
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Chemical pathology,HCHS doctors - Core Training,Core Training,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Chemical pathology,HCHS doctors - Specialty Registrar,Specialty Registrar,1.7625,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Haematology,HCHS doctors - Consultant,Consultant,29.5,31
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Haematology,HCHS doctors - Core Training,Core Training,13.93125,11
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Haematology,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Haematology,HCHS doctors - Specialty Registrar,Specialty Registrar,17.55375,19
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Histopathology,HCHS doctors - Consultant,Consultant,35.85,39
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Histopathology,HCHS doctors - Specialty Registrar,Specialty Registrar,15.1125,16
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Immunology,HCHS doctors - Consultant,Consultant,3.55,4
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Immunology,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Immunology,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,0.92,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Pathology group,Medical microbiology,HCHS doctors - Consultant,Consultant,1.8,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Public health medicine and Community health service group,Public health medicine,HCHS doctors - Consultant,Consultant,0.5,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Radiology group,Clinical radiology,HCHS doctors - Consultant,Consultant,86.725,93
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Radiology group,Clinical radiology,HCHS doctors - Core Training,Core Training,5.0,5
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Radiology group,Clinical radiology,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Radiology group,Clinical radiology,HCHS doctors - Specialty Registrar,Specialty Registrar,56.09625,58
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Radiology group,Nuclear medicine,HCHS doctors - Consultant,Consultant,5.9,6
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Radiology group,Nuclear medicine,HCHS doctors - Specialty Doctor,Specialty Doctor,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Radiology group,Nuclear medicine,HCHS doctors - Specialty Registrar,Specialty Registrar,2.0,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Cardio-thoracic surgery,HCHS doctors - Associate Specialist,Associate Specialist,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Cardio-thoracic surgery,HCHS doctors - Consultant,Consultant,44.6,46
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Cardio-thoracic surgery,HCHS doctors - Core Training,Core Training,44.0,44
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Cardio-thoracic surgery,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,6.0,6
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Cardio-thoracic surgery,HCHS doctors - Specialty Doctor,Specialty Doctor,16.0,16
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Cardio-thoracic surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,46.89375,47
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Consultant,Consultant,20.3,21
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Core Training,Core Training,25.9225,27
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,11.0,11
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,2.0,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,22.58125,24
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Ophthalmology,HCHS doctors - Consultant,Consultant,21.37727,27
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Ophthalmology,HCHS doctors - Core Training,Core Training,2.0,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Ophthalmology,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Ophthalmology,HCHS doctors - Specialty Doctor,Specialty Doctor,2.0,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Ophthalmology,HCHS doctors - Specialty Registrar,Specialty Registrar,19.4,20
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Otolaryngology,HCHS doctors - Associate Specialist,Associate Specialist,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Otolaryngology,HCHS doctors - Consultant,Consultant,27.495,30
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Otolaryngology,HCHS doctors - Core Training,Core Training,9.0,9
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Otolaryngology,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,4.0,4
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Otolaryngology,HCHS doctors - Specialty Registrar,Specialty Registrar,23.8,24
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Paediatric surgery,HCHS doctors - Consultant,Consultant,11.825,14
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Paediatric surgery,HCHS doctors - Core Training,Core Training,7.0,7
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Paediatric surgery,HCHS doctors - Specialty Doctor,Specialty Doctor,1.95,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Paediatric surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,5.5625,6
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Plastic surgery,HCHS doctors - Consultant,Consultant,23.71591,27
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Plastic surgery,HCHS doctors - Core Training,Core Training,24.0,24
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Plastic surgery,HCHS doctors - Specialty Doctor,Specialty Doctor,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Plastic surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,15.5125,16
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Consultant,Consultant,24.75,27
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Core Training,Core Training,12.0,12
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,4.81875,5
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Specialty Doctor,Specialty Doctor,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,21.14375,22
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Urology,HCHS doctors - Consultant,Consultant,23.025,24
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Urology,HCHS doctors - Core Training,Core Training,19.0,19
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Urology,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,3.0,3
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Urology,HCHS doctors - Specialty Registrar,Specialty Registrar,9.56875,10
2025-10-31,Organisation,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Surgical group,Vascular surgery,HCHS doctors - Consultant,Consultant,1.85,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Associate Specialist,Associate Specialist,3.8,4
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Consultant,Consultant,122.598,128
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Core Training,Core Training,35.7125,36
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Specialty Doctor,Specialty Doctor,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Specialty Registrar,Specialty Registrar,44.43125,47
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Staff Grade,Staff Grade,4.0,4
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Intensive care medicine,HCHS doctors - Consultant,Consultant,47.725,51
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Intensive care medicine,HCHS doctors - Core Training,Core Training,75.35,76
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Intensive care medicine,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,2.0,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Intensive care medicine,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Intensive care medicine,HCHS doctors - Specialty Registrar,Specialty Registrar,23.6,25
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Anaesthetics group,Intensive care medicine,HCHS doctors - Staff Grade,Staff Grade,7.74375,8
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Clinical oncology,Clinical oncology,HCHS doctors - Consultant,Consultant,0.9,1
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Dental and maxillo-facial radiology,HCHS doctors - Consultant,Consultant,2.5,4
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Dental and maxillo-facial radiology,HCHS doctors - Specialty Doctor,Specialty Doctor,1.6,7
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral and maxillo-facial surgery,HCHS doctors - Consultant,Consultant,11.4,13
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral and maxillo-facial surgery,HCHS doctors - Core Training,Core Training,13.0,13
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral and maxillo-facial surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,5.6,6
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral medicine,HCHS doctors - Consultant,Consultant,3.0,3
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral medicine,HCHS doctors - Other HCHS Doctor Grades,Other HCHS Doctor Grades,0.61333,3
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral medicine,HCHS doctors - Specialty Doctor,Specialty Doctor,3.1,6
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral surgery,HCHS doctors - Associate Specialist,Associate Specialist,1.75,2
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral surgery,HCHS doctors - Consultant,Consultant,6.4,8
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral surgery,HCHS doctors - Other HCHS Doctor Grades,Other HCHS Doctor Grades,17.5,24
2025-10-31,Organisation,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Dental group,Oral surgery,HCHS doctors - Specialty Doctor,Specialty Doctor,14.3,24
