DATA_MONTH,DATA_LEVEL,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,ORG_CODE,ORG_NAME,MAIN_STAFF_GROUP,STAFF_GROUP_1,CARE_SETTING_OR_SPECIALTY,PRIMARY_AREA_OF_WORK,SECONDARY_AREA_OF_WORK,TERTIARY_AREA_OF_WORK,MENTAL_HEALTH_CLASSIFICATION,FTE
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,RCU,Sheffield Children's NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Social Services,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,5.3
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,RCU,Sheffield Children's NHS Foundation Trust,Support to clinical staff,"Support to doctors, nurses & midwives",Children and Young People,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,1.92
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,RCU,Sheffield Children's NHS Foundation Trust,Support to clinical staff,"Support to doctors, nurses & midwives",Clinical Support,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,47.79734
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,RCU,Sheffield Children's NHS Foundation Trust,Support to clinical staff,"Support to doctors, nurses & midwives",Other Mental Health,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work and Occupation Code,56.34666
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,RCU,Sheffield Children's NHS Foundation Trust,Support to clinical staff,Support to ST&T staff,Applied Psychology,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work and Occupation Code,19.3
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,RCU,Sheffield Children's NHS Foundation Trust,Support to clinical staff,Support to ST&T staff,Psychological Therapy,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work and Occupation Code,5.4
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,RCU,Sheffield Children's NHS Foundation Trust,NHS infrastructure support,Managers,Clinical Support,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,6.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,RCU,Sheffield Children's NHS Foundation Trust,NHS infrastructure support,Senior managers,Clinical Support,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Forensic psychiatry,Mental Health,Mental Health,Mental Health Forensic,Mental Health Area of Work and Occupation Code,4.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General medical practitioner,Mental Health,Mental Health,Mental Health,Mental Health Area of Work,0.5
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Corporate,Education,Education,Mental Health Occupation Code,0.05
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Medicine,Medicine,Medicine,Mental Health Occupation Code,0.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health,Mental Health,Mental Health Area of Work and Occupation Code,13.75625
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health,Mental Health Crisis Care and Home Treatment Team,Mental Health Area of Work and Occupation Code,5.71125
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health,Mental Health Early Intervention in Psychosis,Mental Health Area of Work and Occupation Code,5.125
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health,Mental Health Eating Disorders,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health,Mental Health Forensic,Mental Health Area of Work and Occupation Code,5.75
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health,Mental Health Liaison,Mental Health Area of Work and Occupation Code,8.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health,Mental Health Perinatal Care,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health,Mental Health Substance Misuse,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work and Occupation Code,53.855
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health Adult,Mental Health Older People,Mental Health Area of Work and Occupation Code,0.42
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,10.7
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work and Occupation Code,2.125
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Primary Care,Primary Care,Primary Care,Mental Health Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Psychiatry,General Psychiatry,Rehabilitation Psychiatry,Mental Health Area of Work and Occupation Code,2.81875
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work and Occupation Code,8.6
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Old age psychiatry,Mental Health,Mental Health Adult,Mental Health Older People,Mental Health Area of Work and Occupation Code,22.36432
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Old age psychiatry,Psychiatry,Old Age Psychiatry,Old Age Psychiatry,Mental Health Area of Work and Occupation Code,1.4
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Psychiatry of learning disability,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Community Mental Health,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,7.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Learning Disabilities,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,10.53333
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Corporate,Clinical Governance,Patient Safety,Mental Health Occupation Code,3.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Corporate,Corporate,Corporate,Mental Health Occupation Code,1.6
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Corporate,Human Resources,Training,Mental Health Occupation Code,2.3
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Corporate,Research and Development,Research and Development,Mental Health Occupation Code,6.2
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Medicine,Infectious Diseases,Infectious Diseases,Mental Health Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Medicine,Rehabilitation,Rehabilitation,Mental Health Occupation Code,0.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,2.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health,Mental Health,Mental Health Area of Work and Occupation Code,21.79333
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health,Mental Health Crisis Care and Home Treatment Team,Mental Health Area of Work and Occupation Code,75.85895
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health,Mental Health Early Intervention in Psychosis,Mental Health Area of Work and Occupation Code,19.84
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health,Mental Health Eating Disorders,Mental Health Area of Work and Occupation Code,3.6
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health,Mental Health Forensic,Mental Health Area of Work and Occupation Code,32.39733
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health,Mental Health Liaison,Mental Health Area of Work and Occupation Code,31.4048
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health,Mental Health Perinatal Care,Mental Health Area of Work and Occupation Code,10.86667
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work and Occupation Code,53.94667
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health Adult,Mental Health Older People,Mental Health Area of Work and Occupation Code,113.33466
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,59.48507
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work and Occupation Code,7.69333
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,Forensic Psychiatry,Forensic Psychiatry,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,General Psychiatry,Rehabilitation Psychiatry,Mental Health Area of Work and Occupation Code,16.48453
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work and Occupation Code,15.48
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,9.65333
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health,Mental Health Area of Work and Occupation Code,4.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health Crisis Care and Home Treatment Team,Mental Health Area of Work and Occupation Code,0.96
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health Early Intervention in Psychosis,Mental Health Area of Work and Occupation Code,0.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health Forensic,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health Perinatal Care,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work and Occupation Code,24.03013
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Adult,Mental Health Older People,Mental Health Area of Work and Occupation Code,2.01333
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,5.9
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work and Occupation Code,9.72667
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Primary Care,Mental Health Primary Care - NHS Talking Therapies for anxiety and depression,Mental Health Area of Work and Occupation Code,2.36
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Primary Care,Primary Care,Primary Care,Mental Health Occupation Code,1.4
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Psychiatry,Forensic Psychiatry,Forensic Psychiatry,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Psychiatry,General Psychiatry,General Psychiatry,Mental Health Area of Work and Occupation Code,0.5
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Psychiatry,General Psychiatry,Rehabilitation Psychiatry,Mental Health Area of Work and Occupation Code,2.2
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Clinical Support,Art/Music/Dramatherapy,Art Therapy,Mental Health Area of Work and Occupation Code,1.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Medicine,Rehabilitation,Rehabilitation,Mental Health Occupation Code,0.6
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,1.2
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work and Occupation Code,0.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,0.7
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Dietetics,Mental Health,Mental Health,Mental Health,Mental Health Area of Work,0.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Dietetics,Mental Health,Mental Health,Mental Health Eating Disorders,Mental Health Area of Work,0.2
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Multi-therapies,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work,0.5
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work,5.5
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health,Mental Health,Mental Health Area of Work,0.4
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health,Mental Health Early Intervention in Psychosis,Mental Health Area of Work,0.6
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health,Mental Health Perinatal Care,Mental Health Area of Work,2.38667
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work,2.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health Adult,Mental Health Older People,Mental Health Area of Work,5.6
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,7.05333
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work,7.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work,1.32667
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Mental Health,Mental Health,Mental Health,Mental Health Area of Work,0.52667
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work,2.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Mental Health,Mental Health Adult,Mental Health Older People,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work,4.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Pharmacy,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,0.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Pharmacy,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work,4.17333
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Physiotherapy,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work,2.7672
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Psychological Therapy,Clinical Support,Counselling,Counselling,Mental Health Area of Work and Occupation Code,1.4
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Psychological Therapy,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,0.8
2025-10-31,Organisation,Y63,North East and Yorkshire,QF7,South Yorkshire,TAH,Sheffield Health Partnership University NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Psychological Therapy,Mental Health,Mental Health,Mental Health,Mental Health Area of Work and Occupation Code,1.6
